commodity,signal,confidence,timestamp
chandvad(ms),price falling,0.33,2015-11-01
chandvad(ms),price falling,0.37,2015-12-01
chandvad(ms),high volatility,0.02,2016-01-01
chandvad(ms),price falling,0.32,2016-02-01
chennai,price falling,0.34,2004-03-01
chennai,price falling,0.09,2004-04-01
chennai,high volatility,0.02,2004-07-01
chennai,demand rising,0.09,2004-08-01
chennai,price falling,0.14,2004-09-01
chennai,high volatility,0.01,2004-10-01
chennai,high volatility,0.0,2004-11-01
chennai,high volatility,0.04,2004-12-01
chennai,demand rising,0.07,2005-01-01
chennai,price falling,0.07,2005-02-01
chennai,price falling,0.1,2005-03-01
chennai,high volatility,0.05,2005-04-01
chennai,high volatility,0.04,2005-05-01
chennai,high volatility,0.04,2005-06-01
chennai,demand rising,0.17,2005-07-01
chennai,demand rising,0.31,2005-08-01
chennai,demand rising,0.22,2005-09-01
chennai,demand rising,0.24,2005-10-01
chennai,high volatility,0.0,2005-11-01
chennai,price falling,0.32,2005-12-01
chennai,price falling,0.35,2006-01-01
chennai,price falling,0.19,2006-02-01
chennai,high volatility,0.03,2006-03-01
chennai,high volatility,0.02,2006-04-01
chennai,high volatility,0.05,2006-05-01
chennai,demand rising,0.22,2006-06-01
chennai,demand rising,0.08,2006-07-01
chennai,high volatility,0.04,2006-08-01
chennai,high volatility,0.03,2006-09-01
chennai,demand rising,0.07,2006-10-01
chennai,demand rising,0.19,2006-11-01
chennai,demand rising,0.29,2006-12-01
chennai,demand rising,0.37,2007-01-01
chennai,demand rising,0.08,2007-02-01
chennai,price falling,0.29,2007-03-01
chennai,price falling,0.18,2007-04-01
chennai,high volatility,0.01,2007-05-01
chennai,demand rising,0.41,2007-06-01
chennai,high volatility,0.04,2007-07-01
chennai,demand rising,0.21,2007-08-01
chennai,price falling,0.05,2007-09-01
chennai,demand rising,0.19,2007-10-01
chennai,price falling,0.14,2007-11-01
chennai,price falling,0.25,2007-12-01
chennai,price falling,0.12,2008-01-01
chennai,price falling,0.27,2008-02-01
chennai,high volatility,0.01,2008-03-01
chennai,high volatility,0.02,2008-04-01
chennai,price falling,0.11,2008-05-01
chennai,demand rising,0.11,2008-06-01
chennai,demand rising,0.43,2008-07-01
chennai,demand rising,0.17,2008-08-01
chennai,price falling,0.11,2008-09-01
chennai,high volatility,0.01,2008-10-01
chennai,demand rising,0.52,2008-11-01
chennai,high volatility,0.0,2008-12-01
chennai,demand rising,0.34,2009-01-01
chennai,price falling,0.23,2009-02-01
chennai,price falling,0.18,2009-03-01
chennai,price falling,0.19,2009-04-01
chennai,price falling,0.17,2009-05-01
chennai,demand rising,0.39,2009-06-01
chennai,price falling,0.06,2009-07-01
chennai,high volatility,0.01,2009-08-01
chennai,high volatility,0.02,2009-09-01
chennai,demand rising,0.74,2009-10-01
chennai,demand rising,0.24,2009-11-01
chennai,demand rising,0.23,2009-12-01
chennai,price falling,0.21,2010-01-01
chennai,price falling,0.18,2010-02-01
chennai,price falling,0.3,2010-03-01
chennai,price falling,0.26,2010-04-01
chennai,high volatility,0.02,2010-05-01
chennai,demand rising,0.16,2010-06-01
chennai,high volatility,0.02,2010-07-01
chennai,demand rising,0.14,2010-08-01
chennai,demand rising,0.29,2010-09-01
chennai,demand rising,0.36,2010-10-01
chennai,demand rising,0.34,2010-11-01
chennai,demand rising,0.36,2010-12-01
chennai,demand rising,0.12,2011-01-01
chennai,price falling,0.61,2011-02-01
chennai,price falling,0.45,2011-03-01
chennai,demand rising,0.14,2011-04-01
chennai,price falling,0.06,2011-05-01
chennai,demand rising,0.14,2011-06-01
chennai,demand rising,0.1,2011-07-01
chennai,demand rising,0.17,2011-08-01
chennai,high volatility,0.01,2011-09-01
chennai,demand rising,0.05,2011-10-01
chennai,high volatility,0.03,2011-11-01
chennai,high volatility,0.04,2011-12-01
chennai,price falling,0.35,2012-01-01
chennai,high volatility,0.01,2012-02-01
chennai,price falling,0.08,2012-03-01
chennai,high volatility,0.03,2012-04-01
chennai,price falling,0.07,2012-05-01
chennai,demand rising,0.14,2012-06-01
chennai,demand rising,0.17,2012-07-01
chennai,demand rising,0.1,2012-08-01
chennai,high volatility,0.02,2012-09-01
chennai,demand rising,0.13,2012-10-01
chennai,demand rising,0.51,2012-11-01
chennai,high volatility,0.01,2012-12-01
chennai,high volatility,0.03,2013-01-01
chennai,high volatility,0.04,2013-02-01
chennai,price falling,0.25,2013-03-01
chennai,price falling,0.07,2013-04-01
chennai,high volatility,0.01,2013-05-01
chennai,demand rising,0.29,2013-06-01
chennai,demand rising,0.49,2013-07-01
chennai,demand rising,0.64,2013-08-01
chennai,demand rising,0.15,2013-09-01
chennai,price falling,0.1,2013-10-01
chennai,high volatility,0.01,2013-11-01
chennai,price falling,0.45,2013-12-01
chennai,price falling,0.43,2014-01-01
chennai,price falling,0.12,2014-02-01
chennai,high volatility,0.01,2014-03-01
chennai,high volatility,0.02,2014-04-01
chennai,demand rising,0.24,2014-05-01
chennai,demand rising,0.4,2014-06-01
chennai,demand rising,0.3,2014-07-01
chennai,price falling,0.1,2014-08-01
chennai,price falling,0.11,2014-09-01
chennai,high volatility,0.03,2014-10-01
chennai,high volatility,0.04,2014-11-01
chennai,high volatility,0.01,2014-12-01
chennai,price falling,0.11,2015-01-01
chennai,high volatility,0.05,2015-02-01
chennai,price falling,0.06,2015-03-01
chennai,price falling,0.11,2015-04-01
chennai,demand rising,0.07,2015-05-01
chennai,demand rising,0.25,2015-06-01
chennai,demand rising,0.06,2015-07-01
chennai,demand rising,0.84,2015-08-01
chennai,demand rising,0.08,2015-09-01
chennai,price falling,0.29,2015-10-01
chennai,price falling,0.1,2015-11-01
chennai,price falling,0.31,2015-12-01
chennai,price falling,0.12,2016-01-01
chennai,price falling,0.16,2016-02-01
chickballapur(knt),price falling,0.39,2004-03-01
chickballapur(knt),price falling,0.13,2004-04-01
chickballapur(knt),demand rising,0.11,2004-05-01
chickballapur(knt),high volatility,0.01,2004-07-01
chickballapur(knt),high volatility,0.04,2004-08-01
chickballapur(knt),high volatility,0.0,2004-09-01
chickballapur(knt),price falling,0.1,2004-10-01
chickballapur(knt),demand rising,0.12,2004-11-01
chickballapur(knt),price falling,0.12,2004-12-01
coimbatore(tn) (bellary),price falling,0.1,2012-08-01
coimbatore(tn) (bellary),price falling,0.51,2012-10-01
coimbatore(tn) (bellary),demand rising,0.54,2012-11-01
coimbatore(tn) (bellary),demand rising,0.09,2013-01-01
coimbatore(tn) (bellary),high volatility,0.03,2013-02-01
coimbatore(tn) (bellary),price falling,0.27,2013-03-01
coimbatore(tn) (bellary),price falling,0.09,2013-04-01
coimbatore(tn) (bellary),demand rising,0.41,2013-06-01
coimbatore(tn) (bellary),demand rising,0.4,2013-07-01
coimbatore(tn) (bellary),demand rising,0.64,2013-08-01
coimbatore(tn) (bellary),price falling,0.21,2013-09-01
coimbatore(tn) (bellary),demand rising,0.28,2013-10-01
coimbatore(tn) (bellary),high volatility,0.01,2013-11-01
coimbatore(tn) (bellary),price falling,0.48,2013-12-01
coimbatore(tn) (bellary),price falling,0.38,2014-01-01
coimbatore(tn) (bellary),price falling,0.24,2014-02-01
coimbatore(tn) (bellary),price falling,0.06,2014-03-01
coimbatore(tn) (bellary),demand rising,0.18,2014-04-01
coimbatore(tn) (bellary),demand rising,0.28,2014-05-01
coimbatore(tn) (bellary),demand rising,0.39,2014-06-01
coimbatore(tn) (bellary),demand rising,0.15,2014-07-01
coimbatore(tn) (bellary),price falling,0.21,2014-09-01
coimbatore(tn) (bellary),high volatility,0.02,2014-10-01
coimbatore(tn) (bellary),high volatility,0.01,2014-11-01
coimbatore(tn) (bellary),demand rising,0.18,2014-12-01
coimbatore(tn) (bellary),price falling,0.12,2015-02-01
coimbatore(tn) (bellary),price falling,0.13,2015-03-01
coimbatore(tn) (bellary),price falling,0.06,2015-04-01
coimbatore(tn) (bellary),demand rising,0.26,2015-05-01
coimbatore(tn) (bellary),demand rising,0.13,2015-06-01
coimbatore(tn) (bellary),demand rising,0.2,2015-07-01
coimbatore(tn) (bellary),demand rising,0.64,2015-08-01
coimbatore(tn) (bellary),high volatility,0.04,2015-09-01
coimbatore(tn) (bellary),price falling,0.25,2015-10-01
coimbatore(tn) (bellary),high volatility,0.02,2015-11-01
coimbatore(tn) (bellary),price falling,0.22,2015-12-01
coimbatore(tn) (podisu),price falling,0.61,2012-07-01
coimbatore(tn) (podisu),demand rising,0.27,2012-08-01
coimbatore(tn) (podisu),demand rising,2.47,2012-10-01
coimbatore(tn) (podisu),demand rising,0.25,2012-11-01
coimbatore(tn) (podisu),price falling,0.26,2013-01-01
coimbatore(tn) (podisu),price falling,0.22,2013-02-01
coimbatore(tn) (podisu),price falling,0.05,2013-03-01
coimbatore(tn) (podisu),demand rising,0.64,2013-04-01
coimbatore(tn) (podisu),demand rising,0.74,2013-06-01
coimbatore(tn) (podisu),price falling,0.52,2013-07-01
coimbatore(tn) (podisu),demand rising,0.2,2013-08-01
coimbatore(tn) (podisu),demand rising,0.27,2013-09-01
coimbatore(tn) (podisu),demand rising,0.07,2013-10-01
coimbatore(tn) (podisu),demand rising,0.14,2013-11-01
coimbatore(tn) (podisu),price falling,0.35,2013-12-01
coimbatore(tn) (podisu),price falling,0.48,2014-01-01
coimbatore(tn) (podisu),price falling,0.2,2014-02-01
coimbatore(tn) (podisu),price falling,0.17,2014-03-01
coimbatore(tn) (podisu),demand rising,0.11,2014-04-01
coimbatore(tn) (podisu),demand rising,0.23,2014-05-01
coimbatore(tn) (podisu),demand rising,0.05,2014-06-01
coimbatore(tn) (podisu),demand rising,0.64,2014-07-01
coimbatore(tn) (podisu),price falling,0.17,2014-09-01
coimbatore(tn) (podisu),demand rising,0.13,2014-10-01
coimbatore(tn) (podisu),high volatility,0.03,2014-11-01
coimbatore(tn) (podisu),price falling,0.1,2014-12-01
coimbatore(tn) (podisu),price falling,0.21,2015-02-01
coimbatore(tn) (podisu),price falling,0.26,2015-03-01
coimbatore(tn) (podisu),price falling,0.1,2015-04-01
coimbatore(tn) (podisu),demand rising,1.21,2015-05-01
coimbatore(tn) (podisu),demand rising,0.43,2015-06-01
coimbatore(tn) (podisu),price falling,0.27,2015-07-01
coimbatore(tn) (podisu),price falling,0.19,2015-08-01
coimbatore(tn) (podisu),high volatility,0.01,2015-09-01
coimbatore(tn) (podisu),demand rising,0.23,2015-10-01
coimbatore(tn) (podisu),demand rising,0.18,2015-11-01
coimbatore(tn) (podisu),price falling,0.11,2015-12-01
deesa(guj),price falling,0.11,2015-01-01
deesa(guj),price falling,0.12,2015-05-01
deesa(guj),demand rising,0.27,2015-06-01
deesa(guj),demand rising,0.16,2015-07-01
deesa(guj),demand rising,0.9,2015-08-01
deesa(guj),demand rising,0.28,2015-09-01
deesa(guj),price falling,0.31,2015-10-01
deesa(guj),price falling,0.11,2015-11-01
deesa(guj),price falling,0.19,2015-12-01
deesa(guj),price falling,0.3,2016-01-01
deesa(guj),price falling,0.36,2016-02-01
dehradoon(utt),price falling,0.3,2014-12-01
dehradoon(utt),price falling,0.22,2015-01-01
dehradoon(utt),price falling,0.14,2015-05-01
dehradoon(utt),demand rising,0.05,2015-06-01
dehradoon(utt),demand rising,0.19,2015-07-01
dehradoon(utt),demand rising,3.15,2015-08-01
dehradoon(utt),demand rising,0.08,2015-09-01
dehradoon(utt),price falling,0.3,2015-10-01
dehradoon(utt),price falling,0.28,2015-11-01
dehradoon(utt),price falling,0.28,2015-12-01
dehradoon(utt),price falling,0.34,2016-01-01
dehradoon(utt),price falling,0.09,2016-02-01
delhi,price falling,0.1,2003-02-01
delhi,demand rising,0.45,2003-03-01
delhi,demand rising,0.16,2003-04-01
delhi,demand rising,0.11,2003-06-01
delhi,demand rising,0.15,2003-07-01
delhi,demand rising,0.08,2003-08-01
delhi,demand rising,0.21,2003-09-01
delhi,demand rising,0.27,2003-10-01
delhi,price falling,0.21,2003-11-01
delhi,demand rising,0.05,2003-12-01
delhi,demand rising,0.27,2004-01-01
delhi,price falling,0.06,2004-02-01
delhi,price falling,0.34,2004-03-01
delhi,price falling,0.23,2004-04-01
delhi,price falling,0.16,2004-05-01
delhi,price falling,0.08,2004-06-01
delhi,demand rising,0.19,2004-07-01
delhi,demand rising,0.33,2004-08-01
delhi,high volatility,0.03,2004-09-01
delhi,demand rising,0.1,2004-10-01
delhi,price falling,0.07,2004-11-01
delhi,price falling,0.15,2004-12-01
delhi,high volatility,0.02,2005-01-01
delhi,price falling,0.05,2005-02-01
delhi,price falling,0.15,2005-03-01
delhi,high volatility,0.04,2005-04-01
delhi,demand rising,0.19,2005-05-01
delhi,price falling,0.06,2005-06-01
delhi,demand rising,0.29,2005-07-01
delhi,demand rising,0.29,2005-08-01
delhi,demand rising,0.47,2005-09-01
delhi,demand rising,0.12,2005-10-01
delhi,price falling,0.12,2005-11-01
delhi,price falling,0.32,2005-12-01
delhi,price falling,0.23,2006-01-01
delhi,price falling,0.2,2006-02-01
delhi,price falling,0.1,2006-03-01
delhi,high volatility,0.0,2006-04-01
delhi,price falling,0.05,2006-05-01
delhi,demand rising,0.09,2006-06-01
delhi,demand rising,0.11,2006-07-01
delhi,demand rising,0.11,2006-08-01
delhi,high volatility,0.01,2006-09-01
delhi,high volatility,0.02,2006-10-01
delhi,price falling,0.15,2006-11-01
delhi,demand rising,0.62,2006-12-01
delhi,demand rising,0.44,2007-01-01
delhi,demand rising,0.15,2007-02-01
delhi,price falling,0.31,2007-03-01
delhi,price falling,0.22,2007-04-01
delhi,price falling,0.2,2007-05-01
delhi,demand rising,0.11,2007-06-01
delhi,demand rising,0.37,2007-07-01
delhi,demand rising,0.46,2007-08-01
delhi,demand rising,0.28,2007-09-01
delhi,high volatility,0.05,2007-10-01
delhi,price falling,0.45,2007-11-01
delhi,price falling,0.35,2007-12-01
delhi,price falling,0.17,2008-01-01
delhi,price falling,0.09,2008-02-01
delhi,demand rising,0.17,2008-03-01
delhi,high volatility,0.01,2008-04-01
delhi,price falling,0.08,2008-05-01
delhi,high volatility,0.02,2008-06-01
delhi,demand rising,0.38,2008-07-01
delhi,demand rising,0.4,2008-08-01
delhi,high volatility,0.02,2008-09-01
delhi,high volatility,0.01,2008-10-01
delhi,demand rising,0.24,2008-11-01
delhi,demand rising,0.1,2008-12-01
delhi,demand rising,0.21,2009-01-01
delhi,price falling,0.19,2009-02-01
delhi,price falling,0.14,2009-03-01
delhi,price falling,0.26,2009-04-01
delhi,price falling,0.1,2009-05-01
delhi,high volatility,0.01,2009-06-01
delhi,demand rising,0.14,2009-07-01
delhi,demand rising,0.08,2009-08-01
delhi,demand rising,0.08,2009-09-01
delhi,demand rising,0.79,2009-10-01
delhi,price falling,0.12,2009-11-01
delhi,high volatility,0.02,2009-12-01
delhi,high volatility,0.04,2010-01-01
delhi,price falling,0.17,2010-02-01
delhi,price falling,0.26,2010-03-01
delhi,price falling,0.15,2010-04-01
delhi,price falling,0.24,2010-05-01
delhi,high volatility,0.03,2010-06-01
delhi,demand rising,0.33,2010-07-01
delhi,demand rising,0.26,2010-08-01
delhi,demand rising,0.53,2010-09-01
delhi,demand rising,0.2,2010-10-01
delhi,demand rising,0.19,2010-11-01
delhi,demand rising,0.3,2010-12-01
delhi,demand rising,0.11,2011-01-01
delhi,price falling,0.61,2011-02-01
delhi,price falling,0.35,2011-03-01
delhi,price falling,0.11,2011-04-01
delhi,price falling,0.11,2011-05-01
delhi,demand rising,0.07,2011-06-01
delhi,demand rising,0.42,2011-07-01
delhi,demand rising,0.31,2011-08-01
delhi,demand rising,0.12,2011-09-01
delhi,price falling,0.09,2011-10-01
delhi,price falling,0.18,2011-11-01
delhi,price falling,0.32,2011-12-01
delhi,price falling,0.2,2012-01-01
delhi,demand rising,0.09,2012-02-01
delhi,demand rising,0.13,2012-03-01
delhi,high volatility,0.03,2012-04-01
delhi,price falling,0.12,2012-05-01
delhi,demand rising,0.08,2012-06-01
delhi,demand rising,0.16,2012-07-01
delhi,high volatility,0.01,2012-08-01
delhi,high volatility,0.0,2012-09-01
delhi,demand rising,0.48,2012-10-01
delhi,high volatility,0.05,2012-11-01
delhi,demand rising,0.07,2012-12-01
delhi,demand rising,0.18,2013-01-01
delhi,demand rising,0.08,2013-02-01
delhi,price falling,0.21,2013-03-01
delhi,price falling,0.12,2013-04-01
delhi,price falling,0.15,2013-05-01
delhi,demand rising,0.36,2013-06-01
delhi,demand rising,0.7,2013-07-01
delhi,demand rising,0.76,2013-08-01
delhi,demand rising,0.26,2013-09-01
delhi,price falling,0.06,2013-10-01
delhi,price falling,0.18,2013-11-01
delhi,price falling,0.52,2013-12-01
delhi,price falling,0.29,2014-01-01
delhi,price falling,0.19,2014-02-01
delhi,high volatility,0.05,2014-03-01
delhi,demand rising,0.06,2014-04-01
delhi,demand rising,0.11,2014-05-01
delhi,demand rising,0.12,2014-06-01
delhi,demand rising,0.6,2014-07-01
delhi,price falling,0.14,2014-08-01
delhi,high volatility,0.03,2014-09-01
delhi,high volatility,0.04,2014-10-01
delhi,price falling,0.06,2014-11-01
delhi,demand rising,0.05,2014-12-01
delhi,price falling,0.16,2015-01-01
delhi,demand rising,0.14,2015-02-01
delhi,price falling,0.08,2015-03-01
delhi,price falling,0.06,2015-04-01
delhi,high volatility,0.02,2015-05-01
delhi,demand rising,0.2,2015-06-01
delhi,demand rising,0.2,2015-07-01
delhi,demand rising,0.8,2015-08-01
delhi,demand rising,0.11,2015-09-01
delhi,price falling,0.23,2015-10-01
delhi,price falling,0.28,2015-11-01
delhi,price falling,0.41,2015-12-01
delhi,price falling,0.06,2016-01-01
delhi,price falling,0.22,2016-02-01
deoria(up),price falling,0.07,2010-02-01
deoria(up),price falling,0.4,2010-03-01
deoria(up),price falling,0.12,2010-04-01
deoria(up),price falling,0.27,2010-05-01
deoria(up),demand rising,0.1,2010-06-01
deoria(up),demand rising,0.09,2010-07-01
deoria(up),demand rising,0.4,2010-08-01
deoria(up),demand rising,0.68,2010-09-01
deoria(up),high volatility,0.02,2010-10-01
deoria(up),demand rising,0.55,2010-11-01
deoria(up),price falling,0.05,2010-12-01
deoria(up),price falling,0.17,2011-01-01
deoria(up),price falling,0.61,2011-06-01
deoria(up),demand rising,0.1,2011-07-01
deoria(up),demand rising,0.58,2011-10-01
deoria(up),price falling,0.15,2011-11-01
deoria(up),price falling,0.43,2012-04-01
deoria(up),price falling,0.16,2012-05-01
deoria(up),high volatility,0.04,2012-06-01
deoria(up),demand rising,0.47,2012-08-01
deoria(up),demand rising,0.34,2012-10-01
deoria(up),price falling,0.11,2013-05-01
deoria(up),demand rising,0.28,2013-06-01
deoria(up),demand rising,0.65,2013-07-01
deoria(up),demand rising,0.86,2013-08-01
deoria(up),demand rising,0.09,2013-09-01
deoria(up),price falling,0.65,2015-04-01
deoria(up),high volatility,0.0,2015-05-01
deoria(up),high volatility,0.02,2015-06-01
deoria(up),demand rising,0.87,2015-08-01
deoria(up),demand rising,0.36,2015-09-01
deoria(up),price falling,0.66,2015-12-01
devala(ms),price falling,0.3,2006-02-01
devala(ms),price falling,0.13,2006-03-01
devala(ms),demand rising,0.36,2006-04-01
devala(ms),price falling,0.22,2006-05-01
devala(ms),demand rising,0.74,2006-06-01
devala(ms),high volatility,0.04,2006-07-01
devala(ms),demand rising,0.14,2006-08-01
devala(ms),price falling,0.21,2006-09-01
devala(ms),demand rising,0.85,2006-11-01
devala(ms),demand rising,0.28,2006-12-01
devala(ms),demand rising,0.35,2007-01-01
devala(ms),demand rising,0.09,2007-02-01
devala(ms),price falling,0.31,2007-03-01
